BNpcName,BNpcNameId,BNpcBaseId,TerritoryId,Placename,Level
wavespine Sahagin,2553,2808,o1fa,Unknown(o1fa),50
wavetooth Sahagin,2552,2807,o1fa,Unknown(o1fa),50
Leviathan,2550,2804,o1fa,Unknown(o1fa),50
gyre spume,2554,2809,o1fa,Unknown(o1fa),50
,0,2929,o1fa,Unknown(o1fa),50
wave spume,2555,2810,o1fa,Unknown(o1fa),50
Sapsa shelfscale,1827,765,s1f4,Western La Noscea,49
lunar golem,539,2911,zoo,Open World,1
dark matter roselet,2640,2912,zoo,Open World,1
,1,2913,zoo,Open World,1
,1,2914,zoo,Open World,1
maintenance module,2641,2915,zoo,Open World,1
proto-chimera,2642,2916,zoo,Open World,1
Allagan cobra,2643,2917,zoo,Open World,1
dreadguard,2174,2918,zoo,Open World,1
,0,2919,zoo,Open World,1
,0,2920,zoo,Open World,1
surveillance module,2646,2921,zoo,Open World,1
clockwork bug,1474,2922,zoo,Open World,1
clockwork footman,2647,2923,zoo,Open World,1
clockwork warrior,2648,2924,zoo,Open World,1
shaper-rook,2649,2925,zoo,Open World,1
,0,2929,zoo,Open World,1
magitek vangob G-III,2549,434,s1d6,Unknown(s1d6),50
U'Ghamaro golem,2522,2838,s1f6,Outer La Noscea,49
elemental converter,2608,2948,o1fa,Unknown(o1fa),50
13th Order watchman,2702,755,s1f6,Outer La Noscea,44
tainted mold,2570,2926,zoo,Open World,1
mold colony,2569,2927,zoo,Open World,1
white magestone,2571,2928,zoo,Open World,1
13th Order watchman,2702,2871,s1f6,Outer La Noscea,44
advanced smart bomb,2746,2845,s1f6,Outer La Noscea,44
Sahagin sentry,2721,2839,s1f4,Western La Noscea,44
pit wolf,2585,2817,w1d7,Unknown(w1d7),50
Halatali bat,2584,2816,w1d7,Unknown(w1d7),50
pit basilisk,2586,2820,w1d7,Unknown(w1d7),50
Coliseum lemur,2587,2821,w1d7,Unknown(w1d7),50
fighting vulture,2588,2822,w1d7,Unknown(w1d7),50
Dalamud fragment,2638,2753,f1b4,Unknown(f1b4),50
Enkidu,2666,2824,r1fb,Unknown(r1fb),50
Gilgamesh,2665,2930,r1fb,Unknown(r1fb),50
bomb,2667,2825,r1fb,Unknown(r1fb),50
crossing bateleur,2668,2826,r1fb,Unknown(r1fb),50
crossing hippocerf,2669,2827,r1fb,Unknown(r1fb),50
13th Order patrolman,2711,755,s1f6,Outer La Noscea,48
13th Order priest,2712,2856,s1f6,Outer La Noscea,48
limpet bomb,2745,17,s1f6,Outer La Noscea,41
411th Order priest,2693,2871,s1f6,Outer La Noscea,41
13th Order patrolman,2709,2846,s1f6,Outer La Noscea,48
U'Ghamaro guardian,2710,2849,s1f6,Outer La Noscea,48
glowing bomb,2707,17,s1f6,Outer La Noscea,48
dazzling bomb,2708,2882,s1f6,Outer La Noscea,48
Gilgamesh,2665,2930,zoo,Open World,1
88th Order furnaceman,2705,2871,s1f6,Outer La Noscea,44
Mark II limpet bomb,2749,2872,s1f6,Outer La Noscea,48
shelfscale chief,2734,2887,s1f4,Western La Noscea,48
shelfclaw chief,2735,2886,s1f4,Western La Noscea,48
shelftooth chief,2736,2888,s1f4,Western La Noscea,48
Halfstone shoalscale,2716,2867,s1f4,Western La Noscea,44
Halfstone shoalclaw,2717,2868,s1f4,Western La Noscea,44
Halfstone shoalspine,2718,2869,s1f4,Western La Noscea,44
Brayflox Alltalks,1300,2789,s1d6,Unknown(s1d6),50
Stopklox Grislyfist,2653,2790,s1d6,Unknown(s1d6),50
maintenance module,2641,2915,f1b2,Unknown(f1b2),50
monitoring node,1471,2915,f1b2,Unknown(f1b2),50
Melusine,2610,2732,f1b2,Unknown(f1b2),50
lamia deathdancer,2624,2733,f1b2,Unknown(f1b2),50
lamia fatedealer,2625,2734,f1b2,Unknown(f1b2),50
lamia prosector,2626,2735,f1b2,Unknown(f1b2),50
Renaud,2627,2736,f1b2,Unknown(f1b2),50
Melusine,2610,2737,f1b2,Unknown(f1b2),50
shaper-rook,2649,2925,f1b3,Unknown(f1b3),50
clockwork warrior,2648,2924,f1b3,Unknown(f1b3),50
clockwork footman,2647,2923,f1b3,Unknown(f1b3),50
clockwork bug,1474,2922,f1b3,Unknown(f1b3),50
surveillance module,2646,2921,f1b3,Unknown(f1b3),50
the Avatar,2611,2738,f1b3,Unknown(f1b3),50
clockwork dreadnaught,1478,2739,f1b3,Unknown(f1b3),50
the Avatar,2611,2741,f1b3,Unknown(f1b3),50
lamia dancer,2644,2919,f1b2,Unknown(f1b2),50
dreadguard,2174,2918,f1b2,Unknown(f1b2),50
lamia bowyer,2645,2920,f1b2,Unknown(f1b2),50
proto-chimera,2642,2916,f1b2,Unknown(f1b2),50
Allagan cobra,2643,2917,f1b2,Unknown(f1b2),50
champion lancer,2595,434,w1d7,Unknown(w1d7),50
Illuminati soldier,2660,2740,s1d6,Unknown(s1d6),50
Illuminati sniper,2654,2740,zoo,Open World,1
Gilgamesh,2665,2931,r1fb,Unknown(r1fb),0
Gilgamesh,2665,2931,zoo,Open World,1
Dalamud spawn,2634,2933,f1b4,Unknown(f1b4),50
,0,2947,f1fa,Unknown(f1fa),50
U'Ghamaro patrolman,2715,2870,s1f6,Outer La Noscea,48
,0,410,f1b1,Unknown(f1b1),50
elemental converter,2608,2932,zoo,Open World,1
Ragnarok,2618,2933,f1b4,Unknown(f1b4),50
garrote,2617,2933,f1b4,Unknown(f1b4),50
Allagan field,2614,2741,f1b3,Unknown(f1b3),50
support module,2615,2741,f1b3,Unknown(f1b3),50
Allagan mine,2616,2741,f1b3,Unknown(f1b3),50
training module,2613,2737,f1b2,Unknown(f1b2),50
Dalamud spawn,2634,2933,zoo,Open World,1
Thunderwing,2632,2933,f1b4,Unknown(f1b4),50
surftooth sentry,2725,2839,s1f4,Western La Noscea,44
bomb incubator,2528,2833,s1f6,Outer La Noscea,44
prototype bomb incubator,2529,2834,s1f6,Outer La Noscea,48
surftooth sentry,2725,2847,s1f4,Western La Noscea,48
surfscale Sahagin,2534,765,s1f4,Western La Noscea,44
drowned demolisher,2536,775,s1f4,Western La Noscea,44
drowned bowman,2535,776,s1f4,Western La Noscea,44
surfspine Sahagin,2537,767,s1f4,Western La Noscea,46
surf elbst,2538,2832,s1f4,Western La Noscea,46
drowned raider,2539,773,s1f4,Western La Noscea,48
surfclaw Sahagin,2540,766,s1f4,Western La Noscea,48
surftooth Sahagin,2541,768,s1f4,Western La Noscea,48
Lost Duchess deckhand,2542,775,s1f4,Western La Noscea,49
Lost Duchess deckhand,2543,765,s1f4,Western La Noscea,49
surfclaw chief,2724,2886,s1f4,Western La Noscea,44
drowned seaman 1st class,2741,2910,s1f4,Western La Noscea,48
Coral Sahagin,2719,2902,s1f4,Western La Noscea,48
13th Order roundsman,2684,2854,s1f6,Outer La Noscea,44
13th Order quarryman,2685,2855,s1f6,Outer La Noscea,44
kobold outlaw,2686,2864,s1f6,Outer La Noscea,48
kobold outlaw,2686,2865,s1f6,Outer La Noscea,48
kobold outlaw,2686,2866,s1f6,Outer La Noscea,48
,0,2934,zoo,Open World,1
pit torama,2751,2935,zoo,Open World,1
champion conjurer,2753,2937,w1d7,Unknown(w1d7),50
champion archer,2754,2936,w1d7,Unknown(w1d7),50
Leviathan,2550,2938,zoo,Open World,1
wavetooth Sahagin,2552,2939,zoo,Open World,1
wavespine Sahagin,2553,2940,zoo,Open World,1
gyre spume,2554,2941,zoo,Open World,1
Leviathan's tail,2551,2942,zoo,Open World,1
Leviathan,2550,2943,zoo,Open World,1
Leviathan,2550,2944,zoo,Open World,1
,0,2945,zoo,Open World,1
Leviathan,2550,2938,o1fa,Unknown(o1fa),50
Leviathan's tail,2551,2942,o1fa,Unknown(o1fa),50
Leviathan,2550,2944,o1fa,Unknown(o1fa),50
wavespine Sahagin,2553,2940,o1fa,Unknown(o1fa),50
wavetooth Sahagin,2552,2939,o1fa,Unknown(o1fa),50
Leviathan,2550,2943,o1fa,Unknown(o1fa),50
gyre spume,2554,2941,o1fa,Unknown(o1fa),50
,0,2945,o1fa,Unknown(o1fa),50
Good King Moggle Mog XII,725,2946,zoo,Open World,1
shelfclaw guard,2679,2908,s1f4,Western La Noscea,48
shelfspine guard,2680,2909,s1f4,Western La Noscea,48
sasquatch,2901,2968,s1d5,Unknown(s1d5),50
Sjoorm,2903,2994,s1d5,Unknown(s1d5),50
Illuminati gunner,2652,2811,s1d6,Unknown(s1d6),50
Illuminati driver,2651,2812,s1d6,Unknown(s1d6),50
harpeia,2890,2958,s1d5,Unknown(s1d5),50
Cieldalaes hornet,2888,2956,s1d5,Unknown(s1d5),50
Cieldalaes mantis,2887,2955,s1d5,Unknown(s1d5),50
sifaka,2889,2957,s1d5,Unknown(s1d5),50
,0,2947,zoo,Open World,1
zuzeca,2892,2959,s1d5,Unknown(s1d5),50
ninki nanka,2894,2961,s1d5,Unknown(s1d5),50
sallet crab,2897,2964,s1d5,Unknown(s1d5),50
Cieldalaes crawler,2898,2965,s1d5,Unknown(s1d5),50
cyclomedusa,2899,2966,s1d5,Unknown(s1d5),50
elemental converter,2608,2948,zoo,Open World,1
Tam-Tara diremite,2836,3080,f1d6,Unknown(f1d6),50
Tam-Tara banemite,2835,3081,f1d6,Unknown(f1d6),50
Tam-Tara miteling,2834,3079,f1d6,Unknown(f1d6),50
spare will,2840,3085,f1d6,Unknown(f1d6),50
spare soul,2841,3086,f1d6,Unknown(f1d6),50
discarded body,2845,3090,f1d6,Unknown(f1d6),50
discarded eye,2843,3088,f1d6,Unknown(f1d6),50
spare lung,2842,3087,f1d6,Unknown(f1d6),50
flyblown failure,2850,3095,f1d6,Unknown(f1d6),50
vodoriga usher,2915,3127,f1d6,Unknown(f1d6),50
demon pawn,2837,3082,f1d6,Unknown(f1d6),50
gargoyle usher,2914,3126,f1d6,Unknown(f1d6),50
demonswake,2844,3089,f1d6,Unknown(f1d6),50
Dantalion,2846,3091,f1d6,Unknown(f1d6),50
phantom soldier,2848,3093,f1d6,Unknown(f1d6),50
phantom knight,2847,3092,f1d6,Unknown(f1d6),50
piscodemon,2839,3084,f1d6,Unknown(f1d6),50
Sapsa pugil,2730,2949,zoo,Open World,1
acidic honey,2621,2731,f1b1,Unknown(f1b1),50
Onion Prince,2827,2950,zoo,Open World,1
Eggplant Knight,2828,2951,zoo,Open World,1
Garlic Jester,2829,2952,zoo,Open World,1
Tomato King,2830,2953,zoo,Open World,1
Mandragora Queen,2831,2954,zoo,Open World,1
murderous mantis,2755,397,s1f4,Western La Noscea,16
hungry buzzard,2757,12,f1f2,East Shroud,16
rabid mongrel,2756,138,w1f3,Eastern Thanalan,16
Cieldalaes mantis,2887,2955,zoo,Open World,1
Cieldalaes hornet,2888,2956,zoo,Open World,1
sifaka,2889,2957,zoo,Open World,1
harpeia,2890,2958,zoo,Open World,1
zuzeca,2892,2959,zoo,Open World,1
kulili,2893,2960,zoo,Open World,1
ninki nanka,2894,2961,zoo,Open World,1
nanka,2895,2962,zoo,Open World,1
treasure coffer,2896,2963,zoo,Open World,1
sallet crab,2897,2964,zoo,Open World,1
Cieldalaes crawler,2898,2965,zoo,Open World,1
,0,2966,zoo,Open World,1
seawater sprite,2900,2967,zoo,Open World,1
,0,2968,zoo,Open World,1
smallfoot sifaka,2902,2969,zoo,Open World,1
kraken,2904,2970,zoo,Open World,1
,0,2972,zoo,Open World,1
kraken,2904,2973,zoo,Open World,1
Ramuh,2832,2987,f1fb,Unknown(f1fb),50
grey arbiter,2833,2989,f1fb,Unknown(f1fb),50
seawater sprite,2900,2967,s1d5,Unknown(s1d5),50
smallfoot sifaka,2902,2969,s1d5,Unknown(s1d5),50
iron leg trap,2891,2993,s1d5,Unknown(s1d5),50
Ramuh,2832,2988,f1fb,Unknown(f1fb),50
Ramuh,2832,2990,f1fb,Unknown(f1fb),50
grey arbiter,2833,2992,f1fb,Unknown(f1fb),50
Ramuh,2832,2991,f1fb,Unknown(f1fb),50
shield dragon,2790,2974,zoo,Open World,1
,0,2975,zoo,Open World,1
,0,2976,zoo,Open World,1
,0,2977,zoo,Open World,1
,0,2978,zoo,Open World,1
,0,2979,zoo,Open World,1
,0,2984,zoo,Open World,1
Gowrow,2780,2985,zoo,Open World,1
,0,2986,zoo,Open World,1
,0,2987,zoo,Open World,1
Ramuh,2832,2988,zoo,Open World,1
grey arbiter,2833,2989,zoo,Open World,1
Ramuh,2832,2990,zoo,Open World,1
Ramuh,2832,2991,zoo,Open World,1
grey arbiter,2833,2992,zoo,Open World,1
iron leg trap,2891,2993,zoo,Open World,1
Sjoorm,2903,2994,zoo,Open World,1
Sjoorm,2903,2995,zoo,Open World,1
Bertha,2168,2996,zoo,Open World,1
kraken,2904,2970,s1d5,Unknown(s1d5),50
kraken's arm,2905,2972,s1d5,Unknown(s1d5),50
treasure coffer,2896,2963,s1d5,Unknown(s1d5),50
grey arbiter,2833,2997,f1fb,Unknown(f1fb),50
grey arbiter,2833,2997,zoo,Open World,1
nykk,2916,2995,s1d5,Unknown(s1d5),50
nanka,2895,2962,s1d5,Unknown(s1d5),50
Scylla,2809,3009,l1r2,Unknown(l1r2),50
Staff of Eldering,2808,3010,l1r2,Unknown(l1r2),50
shivering soul,2806,3012,l1r2,Unknown(l1r2),50
smoldering soul,2805,3013,l1r2,Unknown(l1r2),50
shuddering soul,2804,3014,l1r2,Unknown(l1r2),50
,0,2,r1d3,Unknown(r1d3),50
,0,3,r1d3,Unknown(r1d3),50
,0,5,r1d3,Unknown(r1d3),50
,0,7,r1d3,Unknown(r1d3),50
,0,9,r1d3,Unknown(r1d3),50
,0,12,r1d3,Unknown(r1d3),50
,0,15,r1d3,Unknown(r1d3),50
,0,21,r1d3,Unknown(r1d3),50
tentacle,2906,2971,zoo,Open World,1
,0,26,r1d3,Unknown(r1d3),50
,0,24,r1d3,Unknown(r1d3),50
,0,18,r1d3,Unknown(r1d3),50
,0,398,r1d3,Unknown(r1d3),50
Gorynich,2778,2998,zoo,Open World,1
,0,2999,zoo,Open World,1
,0,3000,zoo,Open World,1
,0,3001,zoo,Open World,1
,0,3002,zoo,Open World,1
,0,3007,zoo,Open World,1
,0,3008,zoo,Open World,1
Scylla,2809,3009,zoo,Open World,1
Staff of Eldering,2808,3010,zoo,Open World,1
Dark General,2801,3011,zoo,Open World,1
shivering soul,2806,3012,zoo,Open World,1
smoldering soul,2805,3013,zoo,Open World,1
shuddering soul,2804,3014,zoo,Open World,1
tentacle,2906,2971,s1d5,Unknown(s1d5),50
,0,3100,r1fc,Unknown(r1fc),50
,0,3104,r1fc,Unknown(r1fc),50
,0,3103,r1fc,Unknown(r1fc),50
,0,3105,r1fc,Unknown(r1fc),50
Dark General,2801,3011,l1r2,Unknown(l1r2),50
Oceanus,2800,3015,l1r2,Unknown(l1r2),50
,0,434,l1r2,Unknown(l1r2),50
Oceanus,2800,3015,zoo,Open World,1
,0,2,r1fc,Unknown(r1fc),50
Dark General,2801,3018,zoo,Open World,1
Oceanus,2800,3019,zoo,Open World,1
yellow dragon,2799,3020,zoo,Open World,1
,0,3021,zoo,Open World,1
Acheron,2795,3022,zoo,Open World,1
green dragon,2798,3023,zoo,Open World,1
red dragon,2797,3025,zoo,Open World,1
red dragon,2797,3026,zoo,Open World,1
Azer,2792,3027,zoo,Open World,1
Abaia,2807,3028,zoo,Open World,1
Haokah,2791,3029,zoo,Open World,1
green dragon,2798,3023,l1r2,Unknown(l1r2),50
Acheron,2795,3022,l1r2,Unknown(l1r2),50
Gomory,2796,3021,l1r2,Unknown(l1r2),50
Doga's clone,2794,3024,l1r2,Unknown(l1r2),50
Unei's clone,2793,3030,l1r2,Unknown(l1r2),50
red dragon,2797,3026,l1r2,Unknown(l1r2),50
red dragon,2797,3025,l1r2,Unknown(l1r2),50
Azer,2792,3027,l1r2,Unknown(l1r2),50
Haokah,2791,3029,l1r2,Unknown(l1r2),50
Abaia,2807,3028,l1r2,Unknown(l1r2),50
yellow dragon,2799,3020,l1r2,Unknown(l1r2),50
shinobi,2803,3016,l1r2,Unknown(l1r2),50
kunoichi,2802,3017,l1r2,Unknown(l1r2),50
Oceanus,2800,3019,l1r2,Unknown(l1r2),50
Dark General,2801,3018,l1r2,Unknown(l1r2),50
Glasya Labolas,2815,3031,l1r2,Unknown(l1r2),50
Moonring Blade,2814,3032,l1r2,Unknown(l1r2),50
clockwork wright,2813,3033,l1r2,Unknown(l1r2),50
clockwork squire,2812,3034,l1r2,Unknown(l1r2),50
,0,3038,l1r2,Unknown(l1r2),50
Glasya Labolas,2815,3031,zoo,Open World,1
Moonring Blade,2814,3032,zoo,Open World,1
clockwork wright,2813,3033,zoo,Open World,1
clockwork squire,2812,3034,zoo,Open World,1
Xande,2824,3035,l1r2,Unknown(l1r2),50
starfall circle,2823,3036,l1r2,Unknown(l1r2),50
stonefall circle,2822,3037,l1r2,Unknown(l1r2),50
Xande,2824,3035,zoo,Open World,1
starfall circle,2823,3036,zoo,Open World,1
stonefall circle,2822,3037,zoo,Open World,1
,0,3038,zoo,Open World,1
aetherial mine,2825,3039,zoo,Open World,1
Amon,2821,3040,zoo,Open World,1
dimensional compression,2819,3042,zoo,Open World,1
experimental by-product #33,2818,3043,zoo,Open World,1
experimental by-product #66,2817,3044,zoo,Open World,1
experimental by-product #99,2816,3045,zoo,Open World,1
Kichiknebik,2826,3046,zoo,Open World,1
Kum Kum,2886,3047,zoo,Open World,1
Amon,2821,3040,l1r2,Unknown(l1r2),50
ice cage,2820,3041,l1r2,Unknown(l1r2),50
dimensional compression,2819,3042,l1r2,Unknown(l1r2),50
experimental by-product #33,2818,3043,l1r2,Unknown(l1r2),50
experimental by-product #66,2817,3044,l1r2,Unknown(l1r2),50
experimental by-product #99,2816,3045,l1r2,Unknown(l1r2),50
Kichiknebik,2826,3046,l1r2,Unknown(l1r2),50
bridesmaid,2970,3048,zoo,Open World,1
bridesmaid,2970,3049,zoo,Open World,1
spare body,2855,3053,zoo,Open World,1
groom-to-be,2857,3055,zoo,Open World,1
groom-to-be,2857,3056,zoo,Open World,1
best gargoyle,2858,3057,zoo,Open World,1
best vodoriga,2859,3058,zoo,Open World,1
Avere Bravearm,2860,3059,zoo,Open World,1
holed mole,2866,3227,w1f2,Central Thanalan,50
Roegadyn ruffian,2867,3122,s1f1,Middle La Noscea,50
murderous mercenary,2863,3120,s1f4,Western La Noscea,50
merciless mercenary,2862,3121,s1f4,Western La Noscea,50
Liavinne,2852,3050,f1d6,Unknown(f1d6),50
best man,2851,3048,f1d6,Unknown(f1d6),50
bridesmaid,2970,3048,f1d6,Unknown(f1d6),50
bridesmaid,2970,3049,f1d6,Unknown(f1d6),50
best man,2851,3049,f1d6,Unknown(f1d6),50
Paiyo Reiyo,2856,3054,f1d6,Unknown(f1d6),50
spare body,2855,3053,f1d6,Unknown(f1d6),50
Xande,2824,410,l1r2,Unknown(l1r2),50
nameless spirit,2854,3051,f1d6,Unknown(f1d6),50
nameless soul,2853,3052,f1d6,Unknown(f1d6),50
Edda Pureheart,2861,3060,f1d6,Unknown(f1d6),50
Avere Bravearm,2860,3059,f1d6,Unknown(f1d6),50
best vodoriga,2859,3058,f1d6,Unknown(f1d6),50
best gargoyle,2858,3057,f1d6,Unknown(f1d6),50
groom-to-be,2857,3056,f1d6,Unknown(f1d6),50
Bluck,2811,3061,zoo,Open World,1
,0,3062,zoo,Open World,1
,0,3063,zoo,Open World,1
,0,3064,zoo,Open World,1
,0,3065,zoo,Open World,1
,0,3066,zoo,Open World,1
,0,3067,zoo,Open World,1
,0,3068,zoo,Open World,1
,0,3069,zoo,Open World,1
,0,3070,zoo,Open World,1
,0,3071,zoo,Open World,1
,0,3072,zoo,Open World,1
,0,3073,zoo,Open World,1
,0,3074,zoo,Open World,1
,0,3075,zoo,Open World,1
,0,3076,zoo,Open World,1
seasoned bodyguard,2864,3119,w1f3,Eastern Thanalan,50
stern bodyguard,2865,2852,w1f3,Eastern Thanalan,50
Hoary Boulder,2872,3101,l1f1,Mor Dhona,50
Coultenet the Cultured,2873,3102,l1f1,Mor Dhona,50
spanner-rook,2810,3078,zoo,Open World,1
,0,3077,zoo,Open World,1
clockwork champion,2913,3061,l1r2,Unknown(l1r2),50
spanner-rook,2810,3078,l1r2,Unknown(l1r2),50
soulmate,2849,3094,f1d6,Unknown(f1d6),50
aetherial mine,2825,3039,l1r2,Unknown(l1r2),50
Tam-Tara miteling,2834,3079,zoo,Open World,1
Tam-Tara diremite,2836,3080,zoo,Open World,1
Tam-Tara banemite,2835,3081,zoo,Open World,1
demon pawn,2837,3082,zoo,Open World,1
arch demon,2838,3083,zoo,Open World,1
piscodemon,2839,3084,zoo,Open World,1
spare will,2840,3085,zoo,Open World,1
spare soul,2841,3086,zoo,Open World,1
spare lung,2842,3087,zoo,Open World,1
discarded eye,2843,3088,zoo,Open World,1
demonswake,2844,3089,zoo,Open World,1
discarded body,2845,3090,zoo,Open World,1
Dantalion,2846,3091,zoo,Open World,1
phantom knight,2847,3092,zoo,Open World,1
phantom soldier,2848,3093,zoo,Open World,1
soulmate,2849,3094,zoo,Open World,1
Onion Prince,2827,2950,s1f4,Western La Noscea,45
Eggplant Knight,2828,2951,s1f4,Western La Noscea,45
Garlic Jester,2829,2952,s1f4,Western La Noscea,45
Tomato King,2830,2953,s1f4,Western La Noscea,45
Mandragora Queen,2831,2954,s1f4,Western La Noscea,45
???,750,2291,s1f4,Western La Noscea,45
Sjoorm,2903,434,s1d5,Unknown(s1d5),50
flyblown failure,2850,3095,zoo,Open World,1
interceptor node,2884,3096,zoo,Open World,1
,0,3097,zoo,Open World,1
,0,3098,zoo,Open World,1
lunar golem,539,3160,f1b1,Unknown(f1b1),50
dark matter roselet,2640,3161,f1b1,Unknown(f1b1),50
dark matter cluster,2742,3162,f1b1,Unknown(f1b1),50
dark matter cluster,2742,3163,f1b1,Unknown(f1b1),50
rafflesia,2609,3131,f1b1,Unknown(f1b1),50
dark matter bulb,2619,3132,f1b1,Unknown(f1b1),50
dark matter hornet,2620,3133,f1b1,Unknown(f1b1),50
acidic honey,2621,3134,f1b1,Unknown(f1b1),50
dark matter slug,2622,3135,f1b1,Unknown(f1b1),50
rafflesia,2609,3137,f1b1,Unknown(f1b1),50
bee swarm,2623,3136,f1b1,Unknown(f1b1),50
acidic honey,2621,3137,f1b1,Unknown(f1b1),50
dreadguard,2174,3167,f1b2,Unknown(f1b2),50
lamia dancer,2644,3168,f1b2,Unknown(f1b2),50
maintenance module,2641,3164,f1b2,Unknown(f1b2),50
proto-chimera,2642,3165,f1b2,Unknown(f1b2),50
lamia bowyer,2645,3169,f1b2,Unknown(f1b2),50
Allagan cobra,2643,3166,f1b2,Unknown(f1b2),50
Melusine,2610,3138,f1b2,Unknown(f1b2),50
lamia deathdancer,2624,3139,f1b2,Unknown(f1b2),50
lamia fatedealer,2625,3140,f1b2,Unknown(f1b2),50
lamia prosector,2626,3141,f1b2,Unknown(f1b2),50
Renaud,2627,3142,f1b2,Unknown(f1b2),50
Melusine,2610,3143,f1b2,Unknown(f1b2),50
training module,2613,3143,f1b2,Unknown(f1b2),50
clockwork bug,1474,3171,f1b3,Unknown(f1b3),50
clockwork footman,2647,3172,f1b3,Unknown(f1b3),50
clockwork warrior,2648,3173,f1b3,Unknown(f1b3),50
shaper-rook,2649,3174,f1b3,Unknown(f1b3),50
surveillance module,2646,3170,f1b3,Unknown(f1b3),50
the Avatar,2611,3144,f1b3,Unknown(f1b3),50
clockwork dreadnaught,1478,3145,f1b3,Unknown(f1b3),50
the Avatar,2611,3146,f1b3,Unknown(f1b3),50
Allagan field,2614,3146,f1b3,Unknown(f1b3),50
support module,2615,3146,f1b3,Unknown(f1b3),50
Allagan mine,2616,3146,f1b3,Unknown(f1b3),50
Nael deus Darnus,2612,3147,f1b4,Unknown(f1b4),50
Nael Geminus,2628,3148,f1b4,Unknown(f1b4),50
the ghost of Meracydia,2629,3149,f1b4,Unknown(f1b4),50
Firehorn,2630,3150,f1b4,Unknown(f1b4),50
Iceclaw,2631,3151,f1b4,Unknown(f1b4),50
Thunderwing,2632,3152,f1b4,Unknown(f1b4),50
Dalamud spawn,2634,3153,f1b4,Unknown(f1b4),50
debris,2635,3154,f1b4,Unknown(f1b4),50
astral debris,2636,3155,f1b4,Unknown(f1b4),50
umbral debris,2637,3156,f1b4,Unknown(f1b4),50
Nael deus Darnus,2612,3158,f1b4,Unknown(f1b4),50
Dalamud fragment,2638,3157,f1b4,Unknown(f1b4),50
Ragnarok,2618,3159,f1b4,Unknown(f1b4),50
Dalamud spawn,2634,3159,f1b4,Unknown(f1b4),50
garrote,2617,3159,f1b4,Unknown(f1b4),50
Thunderwing,2632,3159,f1b4,Unknown(f1b4),50
geyser,2907,434,s1d5,Unknown(s1d5),50
Bertha,2168,3099,zoo,Open World,1
Kum Kum,2886,3047,l1r2,Unknown(l1r2),50
,0,3100,zoo,Open World,1
Thancred,713,2860,event_test,Unknown(event_test),50
kraken,2904,2973,s1d5,Unknown(s1d5),50
,0,3103,zoo,Open World,1
,0,3104,zoo,Open World,1
,0,3105,zoo,Open World,1
,0,3106,zoo,Open World,1
,0,3107,zoo,Open World,1
,0,3106,r1fc,Unknown(r1fc),50
,0,3107,r1fc,Unknown(r1fc),50
,0,3106,r1fc,Unknown(r1fc),0
,0,3107,r1fc,Unknown(r1fc),0
Bombard blank,2911,3109,zoo,Open World,1
18-ponze cannon,2910,3110,zoo,Open World,1
sabotender fugitivo,2909,3111,zoo,Open World,1
,2908,3112,zoo,Open World,1
,0,3113,zoo,Open World,1
,0,3118,zoo,Open World,1
,0,3123,zoo,Open World,1
,0,3124,zoo,Open World,1
,0,3125,zoo,Open World,1
nameless spirit,2854,3051,zoo,Open World,1
nameless soul,2853,3052,zoo,Open World,1
striking dummy,541,901,s1p1,Wolves' Den Pier,50
gargoyle usher,2914,3126,zoo,Open World,1
vodoriga usher,2915,3127,zoo,Open World,1
armed refugee,2868,2852,w1f2,Central Thanalan,50
armed refugee,2868,3114,w1f2,Central Thanalan,50
armed refugee,2868,3115,w1f2,Central Thanalan,50
saber-rattling swordsman,2869,3116,w1f2,Central Thanalan,50
shield-rapping swordsman,2870,3117,w1f2,Central Thanalan,50
Dantalion,2846,434,f1d6,Unknown(f1d6),50
scabrous hapalit,2874,647,l1f1,Mor Dhona,50
,2908,3112,f1f1,Central Shroud,11
malodorous morbol,2871,140,l1f1,Mor Dhona,50
,2908,3112,f1f4,North Shroud,6
,2908,3112,s1f1,Middle La Noscea,5
,2908,3112,s1f2,Lower La Noscea,13
,0,3128,zoo,Open World,1
,0,3129,zoo,Open World,1
,0,3130,zoo,Open World,1
,2908,3112,w1f3,Eastern Thanalan,15
,2908,3112,w1f2,Central Thanalan,5
saber-rattling swordsman,2869,3116,event_test,Unknown(event_test),50
shield-rapping swordsman,2870,3117,event_test,Unknown(event_test),50
,0,3114,event_test,Unknown(event_test),50
,0,3115,event_test,Unknown(event_test),50
,0,3119,event_test,Unknown(event_test),50
,0,3120,event_test,Unknown(event_test),50
18-ponze cannon,2910,3110,s1f2,Lower La Noscea,99
womandragora,2982,3238,s1f2,Lower La Noscea,99
sabotender fugitivo,2909,3111,s1f2,Lower La Noscea,99
kulili,2893,2960,s1d5,Unknown(s1d5),50
rafflesia,2609,3131,zoo,Open World,1
dark matter bulb,2619,3132,zoo,Open World,1
